"Target","Indice","Method","r","Paper_ID"
"Stranger","RT","First-Second",0.586304231887666,"Pt6E1"
"Stranger","RT","Odd-Even",0.70031584067903,"Pt6E1"
"Stranger","ACC","First-Second",0.512911469133591,"Pt6E1"
"Stranger","ACC","Odd-Even",0.390558563467447,"Pt6E1"
"Stranger","d Prime","First-Second",0.495400780612163,"Pt6E1"
"Stranger","d Prime","Odd-Even",0.557174691961112,"Pt6E1"
"Stranger","Efficiency","First-Second",0.527886930368578,"Pt6E1"
"Stranger","Efficiency","Odd-Even",0.524603362803483,"Pt6E1"
"Stranger","ezDDM v","First-Second",0.440099345414471,"Pt6E1"
"Stranger","ezDDM v","Odd-Even",0.559135276027529,"Pt6E1"
"Stranger","ezDDM z","First-Second",0.397956755239575,"Pt6E1"
"Stranger","ezDDM z","Odd-Even",0.113123612449356,"Pt6E1"
"Stranger","rwDDM v","First-Second",0.227464866912301,"Pt6E1"
"Stranger","rwDDM v","Odd-Even",0.355980282945222,"Pt6E1"
"Stranger","rwDDM z","First-Second",0.20252592826562,"Pt6E1"
"Stranger","rwDDM z","Odd-Even",0.202614322988915,"Pt6E1"
