"Target","Indice","Method","r","Paper_ID"
"Friend","RT","First-Second",0.449297111735787,"Pt13E1"
"Friend","RT","Odd-Even",0.161225461259918,"Pt13E1"
"Friend","ACC","First-Second",0.591811237497663,"Pt13E1"
"Friend","ACC","Odd-Even",0.5333923000295,"Pt13E1"
"Friend","d Prime","First-Second",0.582913878359063,"Pt13E1"
"Friend","d Prime","Odd-Even",0.492901557112565,"Pt13E1"
"Friend","Efficiency","First-Second",0.527271221936618,"Pt13E1"
"Friend","Efficiency","Odd-Even",0.47581095189409,"Pt13E1"
"Friend","ezDDM v","First-Second",0.477351918053555,"Pt13E1"
"Friend","ezDDM v","Odd-Even",0.554633575959967,"Pt13E1"
"Friend","ezDDM z","First-Second",0.318408172705538,"Pt13E1"
"Friend","ezDDM z","Odd-Even",0.0462458649442527,"Pt13E1"
"Friend","rwDDM v","First-Second",0.418393243626056,"Pt13E1"
"Friend","rwDDM v","Odd-Even",0.455182869871257,"Pt13E1"
"Friend","rwDDM z","First-Second",-0.0418990276571319,"Pt13E1"
"Friend","rwDDM z","Odd-Even",-0.12455124484779,"Pt13E1"
