"Target","Indice","Method","r","Paper_ID"
"Friend","RT","First-Second",0.595244836096604,"Pt28E1"
"Friend","RT","Odd-Even",0.845620916437563,"Pt28E1"
"Friend","ACC","First-Second",0.217132117906128,"Pt28E1"
"Friend","ACC","Odd-Even",0.061600499318689,"Pt28E1"
"Friend","d Prime","First-Second",0.184006434866987,"Pt28E1"
"Friend","d Prime","Odd-Even",0.363357929652542,"Pt28E1"
"Friend","Efficiency","First-Second",0.456444186676489,"Pt28E1"
"Friend","Efficiency","Odd-Even",0.501560730119964,"Pt28E1"
"Friend","ezDDM v","First-Second",0.281139094201889,"Pt28E1"
"Friend","ezDDM v","Odd-Even",0.367576705235587,"Pt28E1"
"Friend","ezDDM z","First-Second",0.119451958704797,"Pt28E1"
"Friend","ezDDM z","Odd-Even",0.143370169187718,"Pt28E1"
"Friend","rwDDM v","First-Second",0.188171652649864,"Pt28E1"
"Friend","rwDDM v","Odd-Even",0.319740560803535,"Pt28E1"
"Friend","rwDDM z","First-Second",0.0955494510818126,"Pt28E1"
"Friend","rwDDM z","Odd-Even",0.123001229734403,"Pt28E1"
"Stranger","RT","First-Second",0.73529426040986,"Pt28E1"
"Stranger","RT","Odd-Even",0.771038806999564,"Pt28E1"
"Stranger","ACC","First-Second",0.450126947090106,"Pt28E1"
"Stranger","ACC","Odd-Even",0.767725251046692,"Pt28E1"
"Stranger","d Prime","First-Second",0.39971762538342,"Pt28E1"
"Stranger","d Prime","Odd-Even",0.699907326666052,"Pt28E1"
"Stranger","Efficiency","First-Second",0.670001234993273,"Pt28E1"
"Stranger","Efficiency","Odd-Even",0.832513010695227,"Pt28E1"
"Stranger","ezDDM v","First-Second",0.155408985788834,"Pt28E1"
"Stranger","ezDDM v","Odd-Even",0.691698736739334,"Pt28E1"
"Stranger","ezDDM z","First-Second",0.338945400849307,"Pt28E1"
"Stranger","ezDDM z","Odd-Even",0.497824826661119,"Pt28E1"
"Stranger","rwDDM v","First-Second",-0.00931107937216991,"Pt28E1"
"Stranger","rwDDM v","Odd-Even",0.357423031023313,"Pt28E1"
"Stranger","rwDDM z","First-Second",0.0462100414327349,"Pt28E1"
"Stranger","rwDDM z","Odd-Even",-0.00886310008683586,"Pt28E1"
