"Target","Indice","Method","r","Paper_ID"
"Stranger","RT","First-Second",0.398990651295098,"Pt13E2"
"Stranger","RT","Odd-Even",0.663506252483112,"Pt13E2"
"Stranger","ACC","First-Second",0.396133577019017,"Pt13E2"
"Stranger","ACC","Odd-Even",0.608350681144242,"Pt13E2"
"Stranger","d Prime","First-Second",0.381581547272424,"Pt13E2"
"Stranger","d Prime","Odd-Even",0.169066990171309,"Pt13E2"
"Stranger","Efficiency","First-Second",0.387379789616237,"Pt13E2"
"Stranger","Efficiency","Odd-Even",0.724813078646014,"Pt13E2"
"Stranger","ezDDM v","First-Second",0.405017831202673,"Pt13E2"
"Stranger","ezDDM v","Odd-Even",0.601091135129206,"Pt13E2"
"Stranger","ezDDM z","First-Second",-0.0168048252940831,"Pt13E2"
"Stranger","ezDDM z","Odd-Even",-0.0351087739433495,"Pt13E2"
"Stranger","rwDDM v","First-Second",0.190699248843725,"Pt13E2"
"Stranger","rwDDM v","Odd-Even",0.175751999161249,"Pt13E2"
"Stranger","rwDDM z","First-Second",-0.0398184394547756,"Pt13E2"
"Stranger","rwDDM z","Odd-Even",0.303275374996957,"Pt13E2"
