"Target","Indice","Method","r","Paper_ID"
"Friend","RT","First-Second",0.68858810707056,"Pt9E3"
"Friend","RT","Odd-Even",0.611514150193685,"Pt9E3"
"Friend","ACC","First-Second",0.211787209987269,"Pt9E3"
"Friend","ACC","Odd-Even",0.267659332563815,"Pt9E3"
"Friend","d Prime","First-Second",0.412535228835775,"Pt9E3"
"Friend","d Prime","Odd-Even",0.140068730639631,"Pt9E3"
"Friend","Efficiency","First-Second",0.432455637473508,"Pt9E3"
"Friend","Efficiency","Odd-Even",0.411592958005226,"Pt9E3"
"Friend","ezDDM v","First-Second",0.377971717967069,"Pt9E3"
"Friend","ezDDM v","Odd-Even",0.451391413593249,"Pt9E3"
"Friend","ezDDM z","First-Second",0.0993368506224611,"Pt9E3"
"Friend","ezDDM z","Odd-Even",0.0918978842451286,"Pt9E3"
"Friend","rwDDM v","First-Second",-0.0863806652328891,"Pt9E3"
"Friend","rwDDM v","Odd-Even",0.533142336317499,"Pt9E3"
"Friend","rwDDM z","First-Second",-0.214393955803839,"Pt9E3"
"Friend","rwDDM z","Odd-Even",-0.0203686421624909,"Pt9E3"
"None","RT","First-Second",0.712999634363174,"Pt9E3"
"None","RT","Odd-Even",0.601989644902262,"Pt9E3"
"None","ACC","First-Second",0.569223907452947,"Pt9E3"
"None","ACC","Odd-Even",0.496154139892238,"Pt9E3"
"None","d Prime","First-Second",0.068101511055487,"Pt9E3"
"None","d Prime","Odd-Even",0.294916203254215,"Pt9E3"
"None","Efficiency","First-Second",0.624236680926684,"Pt9E3"
"None","Efficiency","Odd-Even",0.654276233917169,"Pt9E3"
"None","ezDDM v","First-Second",0.396800461215965,"Pt9E3"
"None","ezDDM v","Odd-Even",0.412017562133769,"Pt9E3"
"None","ezDDM z","First-Second",-0.0343354762102844,"Pt9E3"
"None","ezDDM z","Odd-Even",0.156598427395935,"Pt9E3"
"None","rwDDM v","First-Second",0.0403202548662394,"Pt9E3"
"None","rwDDM v","Odd-Even",0.531864572990655,"Pt9E3"
"None","rwDDM z","First-Second",0.0433548123606361,"Pt9E3"
"None","rwDDM z","Odd-Even",0.000157096533190995,"Pt9E3"
