"Subject","Session","RT","ACC","d","η","v.hausekeep.","z.hausekeep.","v.RWiener.","z.RWiener."
1,"Session_1",-0.758624357126989,-0.530829909106112,0.390934611688472,-0.0553223346911594,0.223017672915727,-1.53390392843968,-2.17750028609969,1.11969868461077
1,"Session_2",-1.41010220793689,-0.250812231797976,-0.952515063904703,-0.648382042167212,1.15098691778707,-1.73212647241391,0.631481123067508,0.0384094330113591
1,"Session_3",-1.26992609321671,-0.236574044816208,0.372869072435574,-0.510175331874497,0.818602471893121,-1.21554650932956,0.0121025679318237,0.485342323672448
1,"Session_4",-0.959549596604626,0.0292054455101591,0.783077314058744,-0.516393368539511,1.26829907516141,-0.596851902379697,2.02969683632971,1.27107917983468
1,"Session_5",-0.306965063796832,0.318715247472806,1.1297714668978,-0.300227547883191,0.395977904941991,0.562449642681692,-0.0115209288075585,0.759268934077631
1,"Session_6",-0.986885051253621,-0.250812231797976,-0.651651479443843,-0.375800667433478,1.08029882295895,-1.92434227263134,0.987310042704456,0.189789928235277
2,"Session_1",0.0235866202233011,-0.530829909106112,-1.13936217689954,0.366432286635189,-0.560567378264129,-0.452690052216624,-0.791834555480285,0.975526784397513
2,"Session_2",0.133666761657563,-0.810847586414246,-0.641831370378703,0.507106935234094,-1.79836103876513,-0.596851902379697,-0.667811197598527,-2.66481369598716
2,"Session_3",0.193080400060741,-0.530829909106112,-1.03092529348211,0.461378436483488,-1.40280850813115,0.178018042246826,-3.87100970860417,2.28749107633813
2,"Session_4",0.227064192142256,-0.246066169470722,-0.182637749942902,0.272543095418748,-0.205622902105883,-0.0742651955385537,-0.560028993725095,1.06923851953613
2,"Session_5",-0.0415773449254511,0.0292054455101572,0.294302279351121,0.0601038976905442,-0.368055120008809,1.24721843095629,-0.387282173818361,0.326753233437868
2,"Session_6",-0.0801648046106142,0.0292054455101591,-0.183584654578928,-0.00563588357258745,0.329801816166724,0.34620686743708,1.33797132242966,-0.134596847244546
3,"Session_1",0.722822421913434,-1.13947148824635,0.0901707701560491,1.07852077936676,-0.724503598184674,-0.867155371435461,-0.542311371170558,-0.495026597777681
3,"Session_2",1.44000764945338,-0.82979615104412,0.0784489427218954,1.24916199796423,-0.909495846351895,-0.590845158622903,-0.28097643849114,-0.271560152447138
3,"Session_3",-0.493800165085335,0.318715247472806,-0.285042161566322,-0.397305512341969,0.553898116792057,0.22006524854439,0.463901943072513,-0.430149242681717
3,"Session_4",-1.19326117434875,-0.224445218868773,-1.12718207315521,-0.40881738745476,0.368905868624837,-0.867155371435462,0.112502429074199,-0.0913452771805695
3,"Session_5",-0.713659142197312,-0.540485691082254,-1.00242398148423,-0.0302658160137122,-0.578615402475564,-0.735007008785976,-2.0630739737683,2.35236843143409
3,"Session_6",-1.98975158563443,0.603478987108197,0.419466427903448,-1.40662877262346,1.01713073821892,-0.416649589675855,0.273437500611242,0.62230562887504
4,"Session_1",-1.3524626974998,-1.07286604621713,0.407371554110278,-0.106806722667673,-0.548535362123172,-2.44092223571569,-0.395402750822524,0.319544638427205
4,"Session_2",-0.527773614810574,0.0292054455101572,2.26957697169033,-0.209677615305095,-0.154486833506813,1.15111053084758,-0.146617800785902,0.218624308277927
4,"Session_3",-1.42495343377223,-0.493846442291829,-0.200164355280786,-0.490373583504174,-0.267286984828291,-1.11943860922084,-0.869349154156384,1.34316512994131
4,"Session_4",-1.44862618547656,2.23439858683816,1.64605503315198,-2.10805511359595,2.39178858232331,0.274125942355543,1.42139179529061,-0.0913452771805695
4,"Session_5",-1.67757848706892,-1.11983260965081,-1.18745917849815,-0.250483826353372,-1.23586428417537,-1.88229506633378,-1.65925982637948,0.139329763160637
4,"Session_6",-1.5108034432361,1.47688304321896,2.44173122648742,-1.64710977522267,1.61572354123155,1.36735330609219,0.773222103503802,0.355587613480519
5,"Session_1",-0.304670024263027,-0.810847586414246,-0.795345635054981,0.248525638622861,-0.193590885964926,-1.25759371562712,-0.0639355621980637,-0.35806329257509
5,"Session_2",0.599632928045005,0.412387530247606,-0.342801688341052,0.445145154082234,0.25610571730336,0.250098967328364,-0.218964759550261,0.550219678768412
5,"Session_3",0.676301774040806,-0.250812231797976,-0.444749722157816,0.528818105308193,-0.297367025180684,0.10593711716529,-0.238158850651009,0.160955548192626
5,"Session_4",0.495557162159297,0.265009805348587,0.169780762475633,0.117044321977153,0.480202017928693,-0.122319145592911,0.251290472418071,0.052826623032685
5,"Session_5",-0.140451935310014,0.054661597992716,-0.894899903415837,0.11018429868129,0.25460171528574,-0.542791208568545,0.0172702078435637,-0.221099987372498
5,"Session_6",1.06416254318361,-0.539960920322679,-0.872313805264761,0.894462600387921,-0.775639666783744,0.400267561248233,-0.327485197696799,0.00236645795804592
6,"Session_1",2.27987887247981,-1.38986719033954,-0.863843231949533,2.051105429618,-1.1696881954001,-0.212420301944833,-0.206414776907464,-0.804996183236178
6,"Session_2",0.425199156998013,-1.63666243135688,-1.94890346406048,1.25911452206979,-1.31858439514445,-0.975276759057767,-0.581437787645161,-0.307603127500451
6,"Session_3",1.25101572425974,0.309223122818293,1.22530033109208,0.677948240564843,0.800554447681685,0.994935193170915,2.53021967349537,-1.58352444438775
6,"Session_4",0.403293313293954,0.575002613144658,-0.896659550574442,-0.113687124449761,0.799050445664066,0.196038273517211,1.21616266736722,-1.56189865935576
6,"Session_5",1.46785570220425,0.309223122818293,1.21722144601958,0.62588546305705,-0.670359525550365,2.28037835712499,0.725236875751932,-1.02125403355606
6,"Session_6",0.430953695676075,-1.09086526372238,-2.4134715069544,0.774062532568963,-0.225174928334939,-3.26384613039657,-0.892972650895767,-0.761744613172202
7,"Session_1",-1.60911718152493,-0.250812231797976,0.259407477824929,-0.725536308739724,0.498250042140129,-0.957256527787384,0.0859259952423942,1.64592612038915
7,"Session_2",-0.575148785522935,-0.250812231797976,-0.64088446574267,-0.1443776342295,-0.590647418616522,0.394260817491438,-0.458152664036508,0.795311909130945
7,"Session_3",-0.777308944363537,-0.250812231797976,0.730487326530363,-0.25800502400743,0.692266302413068,-1.46782974711494,1.06408640710745,-0.877082133342806
7,"Session_4",0.42310308850871,0.0386975701646707,1.46040753654291,0.234674299464606,-0.0687587185024916,1.1270835558204,-0.179838343075659,0.845772074205583
7,"Session_5",-0.142999089805283,0.0244593831829023,0.273715156584812,-0.0616713889290471,0.647146241884478,-0.0382247329977841,0.0615642642299058,0.766477529088293
7,"Session_6",0.321389808247282,0.0292054455101591,0.566720809275264,0.260409322387691,0.82762648399884,-0.39862935840547,0.83892495381021,0.788103314120282
